"Date","Persian_Date","Open","Low","High","Close"
"14/02/2018","1396/11/25","48,750","48,160","48,750","48,170"
"15/02/2018","1396/11/26","47,900","47,380","47,900","47,380"
"17/02/2018","1396/11/28","47,380","46,970","47,450","46,970"
"18/02/2018","1396/11/29","46,970","46,090","46,970","46,090"
"19/02/2018","1396/11/30","46,060","45,670","46,060","45,750"
"21/02/2018","1396/12/02","45,700","45,180","45,700","45,180"
"22/02/2018","1396/12/03","45,130","44,930","45,250","44,930"
"24/02/2018","1396/12/05","44,900","44,770","44,900","44,780"
"25/02/2018","1396/12/06","44,790","44,750","44,800","44,760"
"26/02/2018","1396/12/07","44,780","44,760","44,780","44,780"
"27/02/2018","1396/12/08","44,760","44,720","44,760","44,720"
"28/02/2018","1396/12/09","44,710","44,710","44,710","44,710"
"01/03/2018","1396/10/13","43,380","43,000","43,910","43,740"
"02/03/2018","1396/11/14","46,540","46,410","47,080","47,040"
"03/03/2018","1396/12/12","44,680","44,670","47,330","47,080"
"04/03/2018","1397/01/14","49,850","49,850","51,450","50,540"
"05/03/2018","1397/02/13","59,630","59,440","61,970","61,170"
"06/03/2018","1397/03/13","64,470","63,610","64,950","64,390"
"07/03/2018","1397/04/12","83,330","81,390","83,610","81,600"
"08/03/2018","1397/05/12","112,970","102,100","113,370","105,770"
"12/03/2018","1397/09/12","120,240","113,660","120,290","114,300"
"13/03/2018","1396/12/22","48,270","47,820","48,420","48,160"
"14/03/2018","1396/12/23","48,210","48,060","48,510","48,510"
"15/03/2018","1396/12/24","48,550","48,370","48,560","48,490"
"16/03/2018","1396/12/25","48,650","48,650","48,650","48,650"
"17/03/2018","1396/12/26","48,670","48,290","48,740","48,310"
"18/03/2018","1396/12/27","48,290","48,190","48,290","48,190"
"19/03/2018","1396/12/28","48,280","48,280","48,750","48,570"
"20/03/2018","1396/12/29","48,750","48,750","49,130","48,990"
"24/03/2018","1397/01/04","48,810","48,810","49,210","49,210"
"25/03/2018","1397/01/05","49,390","49,210","50,080","49,910"
"26/03/2018","1397/01/06","49,710","49,710","51,180","51,030"
"27/03/2018","1397/01/07","51,010","49,600","51,400","50,490"
"28/03/2018","1397/01/08","50,440","50,340","50,700","50,460"
"29/03/2018","1397/01/09","50,570","50,410","51,400","50,450"
"30/03/2018","1397/01/10","51,020","51,020","51,020","51,020"
"31/03/2018","1397/01/11","50,850","50,800","50,850","50,800"
"01/04/2018","1396/10/14","43,640","43,130","43,690","43,240"
"02/04/2018","1396/11/15","47,090","46,890","47,790","47,440"
"03/04/2018","1396/12/13","47,110","47,080","47,700","47,700"
"04/04/2018","1397/01/15","50,550","50,050","50,560","50,560"
"05/04/2018","1397/02/14","61,190","61,090","61,420","61,160"
"06/04/2018","1397/03/14","64,400","64,090","64,530","64,250"
"07/04/2018","1397/04/13","81,640","78,850","82,160","80,140"
"08/04/2018","1397/05/13","105,760","99,000","113,460","101,480"
"09/04/2018","1397/06/13","128,230","127,760","139,610","136,840"
"12/04/2018","1397/09/13","114,030","111,710","114,800","113,670"
"18/04/2018","1397/01/29","53,380","53,310","55,970","55,920"
"19/04/2018","1397/01/30","55,930","55,470","55,960","55,740"
"20/04/2018","1397/01/31","55,730","55,680","56,160","56,130"
"21/04/2018","1397/02/01","56,120","56,020","56,480","56,330"
"22/04/2018","1397/02/02","56,170","55,870","56,330","55,870"
"23/04/2018","1397/02/03","55,880","54,880","56,010","55,290"
"24/04/2018","1397/02/04","54,830","54,450","55,240","54,500"
"25/04/2018","1397/02/05","54,250","54,110","55,600","55,470"
"26/04/2018","1397/02/06","55,460","55,310","56,420","56,350"
"28/04/2018","1397/02/08","56,050","56,040","57,180","57,110"
"29/04/2018","1397/02/09","57,110","56,950","58,540","58,540"
"02/05/2018","1396/11/16","47,490","46,730","47,590","46,760"
"03/05/2018","1396/12/14","47,730","47,630","47,790","47,690"
"04/05/2018","1397/01/16","50,430","50,400","50,940","50,940"
"05/05/2018","1397/02/15","61,150","61,100","65,130","63,830"
"06/05/2018","1397/03/15","64,260","64,040","65,460","65,210"
"07/05/2018","1397/04/14","80,150","76,250","80,360","78,470"
"08/05/2018","1397/05/14","98,100","98,170","101,660","98,170"
"09/05/2018","1397/06/14","137,140","136,400","150,670","136,890"
"12/05/2018","1397/09/14","113,900","112,690","114,010","113,520"
"13/05/2018","1397/02/23","65,410","63,990","66,300","64,550"
"14/05/2018","1397/02/24","64,540","61,130","64,560","63,300"
"15/05/2018","1397/02/25","63,310","62,050","64,290","64,140"
"16/05/2018","1397/02/26","64,150","60,940","65,280","61,520"
"17/05/2018","1397/02/27","61,530","61,380","63,650","62,740"
"18/05/2018","1397/02/28","62,750","62,600","62,980","62,640"
"19/05/2018","1397/02/29","62,630","61,380","62,710","61,380"
"20/05/2018","1397/02/30","61,250","60,650","62,250","62,010"
"21/05/2018","1397/02/31","62,130","62,060","64,050","63,330"
"22/05/2018","1397/03/01","63,320","62,410","64,410","63,870"
"23/05/2018","1397/03/02","63,860","63,310","63,990","63,640"
"24/05/2018","1397/03/03","63,630","62,430","64,250","63,440"
"25/05/2018","1397/03/04","63,450","63,360","63,670","63,670"
"26/05/2018","1397/03/05","63,660","63,280","63,970","63,970"
"27/05/2018","1397/03/06","64,020","63,300","64,440","63,630"
"28/05/2018","1397/03/07","63,700","62,740","64,480","63,530"
"29/05/2018","1397/03/08","63,540","58,650","64,150","62,920"
"30/05/2018","1397/03/09","62,930","62,890","65,740","64,380"
"31/05/2018","1397/03/10","64,370","64,000","64,900","64,640"
"01/06/2018","1396/10/16","43,200","42,800","43,320","43,320"
"02/06/2018","1396/11/17","46,660","46,110","47,020","46,900"
"03/06/2018","1396/12/15","47,740","47,730","47,800","47,750"
"05/06/2018","1397/02/16","63,810","62,180","65,600","63,500"
"06/06/2018","1397/03/16","65,200","64,710","65,350","65,090"
"07/06/2018","1397/04/15","78,460","78,340","81,690","80,370"
"08/06/2018","1397/05/15","98,150","92,450","99,290","95,960"
"09/06/2018","1397/06/15","136,430","134,680","144,700","135,110"
"12/06/2018","1397/09/15","113,640","109,790","116,480","113,030"
"13/06/2018","1397/03/23","70,340","69,780","71,860","70,080"
"14/06/2018","1397/03/24","70,070","66,600","70,160","67,690"
"15/06/2018","1397/03/25","67,680","67,630","68,880","68,670"
"16/06/2018","1397/03/26","68,650","68,520","69,380","69,320"
"17/06/2018","1397/03/27","68,740","67,940","70,690","70,310"
"18/06/2018","1397/03/28","70,430","69,300","72,760","70,540"
"19/06/2018","1397/03/29","70,550","70,250","72,720","72,270"
"20/06/2018","1397/03/30","72,290","72,260","74,030","74,000"
"21/06/2018","1397/03/31","73,980","73,580","75,750","74,910"
"23/06/2018","1397/04/02","74,930","74,530","75,360","75,060"
"24/06/2018","1397/04/03","81,000","79,620","90,960","87,050"
"25/06/2018","1397/04/04","87,000","78,760","89,430","81,550"
"26/06/2018","1397/04/05","81,530","78,330","83,640","78,910"
"27/06/2018","1397/04/06","78,920","77,900","80,290","79,740"
"28/06/2018","1397/04/07","79,710","79,630","84,510","82,280"
"29/06/2018","1397/04/08","82,270","81,940","83,310","82,280"
"30/06/2018","1397/04/09","82,300","78,200","85,050","79,750"
"01/07/2018","1396/10/17","43,340","43,340","43,580","43,530"
"02/07/2018","1396/11/18","46,930","45,410","47,800","45,450"
"03/07/2018","1396/12/16","47,950","47,840","47,960","47,880"
"04/07/2018","1397/01/18","50,700","50,700","51,850","51,710"
"05/07/2018","1397/02/17","63,510","59,060","63,650","59,230"
"06/07/2018","1397/03/17","65,070","64,770","66,020","65,030"
"07/07/2018","1397/04/16","80,390","76,930","80,640","80,190"
"08/07/2018","1397/05/16","95,970","82,310","98,050","89,760"
"13/07/2018","1397/04/22","78,170","77,740","78,620","78,220"
"14/07/2018","1397/04/23","78,210","77,770","80,230","79,610"
"15/07/2018","1397/04/24","80,300","80,300","83,120","80,740"
"16/07/2018","1397/04/25","80,780","78,790","81,320","79,190"
"17/07/2018","1397/04/26","79,170","77,650","81,990","81,950"
"18/07/2018","1397/04/27","81,940","80,450","83,640","81,340"
"19/07/2018","1397/04/28","81,360","80,770","84,620","81,960"
"20/07/2018","1397/04/29","81,980","81,240","82,740","81,490"
"21/07/2018","1397/04/30","81,470","81,340","86,500","86,500"
"22/07/2018","1397/04/31","86,250","85,990","90,460","88,970"
"23/07/2018","1397/05/01","88,990","88,730","95,340","93,700"
"24/07/2018","1397/05/02","93,710","91,130","95,750","94,060"
"25/07/2018","1397/05/03","94,070","91,450","94,600","91,550"
"26/07/2018","1397/05/04","91,560","91,340","95,290","93,160"
"27/07/2018","1397/05/05","93,170","93,060","95,530","94,560"
"28/07/2018","1397/05/06","94,550","92,880","96,940","96,940"
"29/07/2018","1397/05/07","103,780","101,000","118,260","116,500"
"30/07/2018","1397/05/08","116,550","107,810","117,610","114,700"
"31/07/2018","1397/05/09","114,710","95,090","114,890","105,410"
"01/08/2018","1396/10/18","43,680","43,680","44,150","43,950"
"02/08/2018","1396/11/19","45,430","45,370","46,850","46,700"
"03/08/2018","1396/12/17","47,890","47,850","47,900","47,860"
"04/08/2018","1397/01/19","52,450","52,080","57,050","56,600"
"05/08/2018","1397/02/18","59,220","59,080","64,420","63,900"
"06/08/2018","1397/03/18","65,040","64,390","65,220","64,390"
"07/08/2018","1397/04/17","79,800","78,610","80,870","79,860"
"08/08/2018","1397/05/17","89,780","89,250","107,860","102,540"
"09/08/2018","1397/06/17","135,260","128,930","137,060","134,470"
"12/08/2018","1397/09/17","112,410","112,340","116,940","115,170"
"13/08/2018","1397/05/22","100,880","99,470","106,590","106,260"
"14/08/2018","1397/05/23","106,260","105,150","110,300","105,550"
"15/08/2018","1397/05/24","105,540","103,070","107,970","105,030"
"16/08/2018","1397/05/25","105,040","103,360","107,150","107,090"
"17/08/2018","1397/05/26","107,120","106,610","109,980","107,120"
"18/08/2018","1397/05/27","107,060","102,600","107,080","103,300"
"19/08/2018","1397/05/28","102,980","101,960","105,280","103,050"
"20/08/2018","1397/05/29","103,160","102,880","105,600","104,140"
"21/08/2018","1397/05/30","104,150","103,600","107,110","105,840"
"22/08/2018","1397/05/31","105,830","105,230","106,070","105,460"
"23/08/2018","1397/06/01","105,470","103,770","106,640","105,090"
"24/08/2018","1397/06/02","105,080","102,370","105,280","102,790"
"25/08/2018","1397/06/03","102,810","102,720","105,020","104,390"
"26/08/2018","1397/06/04","105,020","104,390","106,440","105,430"
"27/08/2018","1397/06/05","105,310","105,270","108,140","107,150"
"28/08/2018","1397/06/06","107,140","104,770","110,700","110,610"
"29/08/2018","1397/06/07","110,620","106,020","110,680","110,110"
"30/08/2018","1397/06/08","109,430","109,270","111,050","110,350"
"31/08/2018","1397/06/09","110,250","109,420","110,420","109,970"
"01/09/2018","1396/10/19","43,650","43,490","43,970","43,660"
"03/09/2018","1396/12/18","47,890","47,890","47,890","47,890"
"04/09/2018","1397/01/20","56,450","56,450","60,480","58,650"
"05/09/2018","1397/02/19","63,890","63,650","66,840","65,710"
"06/09/2018","1397/03/19","64,400","64,310","67,350","67,350"
"07/09/2018","1397/04/18","79,820","78,630","79,860","79,460"
"08/09/2018","1397/05/18","102,520","91,740","111,550","103,360"
"09/09/2018","1397/06/18","128,710","120,970","130,320","129,630"
"12/09/2018","1397/09/18","114,870","112,110","114,870","112,410"
"13/09/2018","1397/06/22","137,210","136,750","138,940","137,600"
"01/10/2018","1396/10/20","43,690","43,690","44,020","44,010"
"02/10/2018","1396/11/21","46,640","46,420","47,500","47,250"
"03/10/2018","1396/12/19","48,340","47,960","48,340","47,960"
"05/10/2018","1397/02/20","65,720","64,660","68,090","66,530"
"06/10/2018","1397/03/20","67,570","65,760","68,880","65,760"
"07/10/2018","1397/04/19","79,470","77,650","80,090","77,850"
"08/10/2018","1397/05/19","103,350","103,170","109,670","109,430"
"09/10/2018","1397/06/19","129,940","129,550","138,980","138,160"
"12/10/2018","1397/09/19","112,500","107,360","112,540","107,900"
"01/11/2018","1396/10/21","44,030","44,030","44,380","44,150"
"02/11/2018","1396/11/22","47,260","47,250","47,350","47,270"
"03/11/2018","1396/12/20","47,920","47,850","48,030","48,030"
"04/11/2018","1397/01/22","42,000","42,000","42,000","42,000"
"05/11/2018","1397/02/21","66,520","66,300","66,990","66,900"
"06/11/2018","1397/03/21","65,740","65,500","68,660","67,810"
"08/11/2018","1397/05/20","109,370","100,370","111,550","104,280"
"09/11/2018","1397/06/20","138,190","135,190","146,060","135,330"
"12/11/2018","1397/09/20","107,840","107,640","108,230","108,190"
"15/11/2018","1397/08/24","119,000","118,400","119,000","118,400"
"17/11/2018","1397/08/26","118,150","118,150","118,200","118,200"
"18/11/2018","1397/08/27","120,870","120,870","120,870","120,870"
"19/11/2018","1397/08/28","127,220","127,220","127,220","127,220"
"20/11/2018","1397/08/29","128,400","128,400","128,400","128,400"
"21/11/2018","1397/08/30","127,910","127,910","127,910","127,910"
"22/11/2018","1397/09/01","127,710","127,710","127,710","127,710"
"24/11/2018","1397/09/03","127,250","127,250","127,250","127,250"
"26/11/2018","1397/09/05","123,350","123,350","123,350","123,350"
"27/11/2018","1397/09/06","123,030","123,030","123,030","123,030"
"28/11/2018","1397/09/07","121,150","121,150","121,150","121,150"
"29/11/2018","1397/09/08","112,680","112,450","112,680","112,450"
"02/12/2018","1396/11/23","47,320","47,320","48,500","48,490"
"03/12/2018","1396/12/21","48,080","47,230","48,500","48,260"
"05/12/2018","1397/02/22","66,920","64,370","67,480","65,970"
"06/12/2018","1397/03/22","67,800","67,790","70,910","70,350"
"07/12/2018","1397/04/21","77,920","77,090","79,210","78,160"
"08/12/2018","1397/05/21","103,970","97,470","105,910","100,850"
"09/12/2018","1397/06/21","135,370","134,170","138,980","137,160"
"12/12/2018","1397/09/21","108,230","86,900","109,940","97,100"
"13/12/2018","1397/09/22","97,900","97,900","101,500","101,300"
"15/12/2018","1397/09/24","101,250","101,250","101,850","101,350"
"16/12/2018","1397/09/25","99,900","97,050","99,950","99,500"
"17/12/2018","1397/09/26","99,900","99,400","99,900","99,400"
"18/12/2018","1397/09/27","99,400","99,400","99,400","99,400"
"19/12/2018","1397/09/28","101,000","99,900","101,000","99,900"
"20/12/2018","1397/09/29","99,800","99,700","99,890","99,700"
"22/12/2018","1397/10/01","99,900","99,900","99,900","99,900"
"24/12/2018","1397/10/03","101,000","101,000","101,000","101,000"
"25/12/2018","1397/10/04","103,950","103,950","105,000","105,000"
"26/12/2018","1397/10/05","109,000","109,000","118,000","112,000"
"27/12/2018","1397/10/06","111,900","107,500","111,900","107,500"
"29/12/2018","1397/10/08","105,000","102,800","105,000","103,000"
"30/12/2018","1397/10/09","106,000","105,500","108,000","107,000"
"31/12/2018","1397/10/10","108,000","107,900","108,000","108,000"
"01/01/2019","1397/10/11","107,000","105,000","107,000","105,000"
"05/01/2019","1398/02/11","140,530","140,350","142,550","142,500"
"06/01/2019","1398/03/11","135,500","135,340","135,500","135,500"
"07/01/2019","1398/04/10","128,440","126,890","128,500","127,000"
"08/01/2019","1398/05/10","119,000","118,890","119,000","119,000"
"09/01/2019","1398/06/10","113,420","113,390","114,500","114,000"
"10/01/2019","1398/07/09","114,960","114,390","115,000","114,410"
"12/01/2019","1398/09/10","125,570","123,900","125,570","123,920"
"13/01/2019","1397/10/23","116,000","114,000","118,000","114,000"
"15/01/2019","1397/10/25","112,500","112,300","112,650","112,500"
"16/01/2019","1397/10/26","114,500","114,350","114,600","114,500"
"17/01/2019","1397/10/27","115,900","115,900","115,900","115,900"
"19/01/2019","1397/10/29","114,500","114,300","114,550","114,500"
"20/01/2019","1397/10/30","114,400","114,300","114,500","114,500"
"21/01/2019","1397/11/01","116,500","116,300","116,500","116,300"
"22/01/2019","1397/11/02","116,500","116,250","116,500","116,500"
"23/01/2019","1397/11/03","115,400","115,200","115,450","115,400"
"24/01/2019","1397/11/04","115,100","115,000","115,100","115,000"
"26/01/2019","1397/11/06","115,100","115,100","118,500","116,500"
"27/01/2019","1397/11/07","117,900","117,750","117,950","117,900"
"28/01/2019","1397/11/08","118,500","117,800","118,500","118,000"
"29/01/2019","1397/11/09","118,900","117,900","118,900","118,300"
"30/01/2019","1397/11/10","119,500","119,300","119,600","119,450"
"31/01/2019","1397/11/11","119,000","118,350","119,000","118,500"
"01/02/2019","1397/10/12","104,900","104,200","105,000","104,500"
"02/02/2019","1397/11/13","115,500","112,700","115,500","113,000"
"03/02/2019","1397/12/11","134,500","134,400","134,500","134,500"
"05/02/2019","1398/02/12","142,530","142,340","142,550","142,410"
"06/02/2019","1398/03/12","135,470","132,370","135,500","132,390"
"07/02/2019","1398/04/11","126,960","126,890","128,000","128,000"
"09/02/2019","1398/06/11","113,920","112,390","114,000","112,480"
"10/02/2019","1398/07/10","114,500","113,890","114,500","114,000"
"11/02/2019","1398/08/11","111,440","111,380","112,550","112,440"
"12/02/2019","1398/09/11","125,460","125,400","125,570","125,410"
"13/02/2019","1397/11/24","119,300","119,100","119,300","119,300"
"14/02/2019","1397/11/25","118,500","118,300","118,500","118,500"
"16/02/2019","1397/11/27","118,400","118,300","123,000","121,000"
"17/02/2019","1397/11/28","122,500","122,550","123,600","123,500"
"18/02/2019","1397/11/29","123,600","123,600","129,000","129,000"
"19/02/2019","1397/11/30","128,000","127,800","128,000","128,000"
"20/02/2019","1397/12/01","129,900","122,800","129,900","129,700"
"21/02/2019","1397/12/02","129,600","129,600","129,700","129,700"
"23/02/2019","1397/12/04","125,000","125,000","125,000","125,000"
"24/02/2019","1397/12/05","136,500","136,500","136,500","136,500"
"25/02/2019","1397/12/06","135,500","134,500","135,500","134,500"
"26/02/2019","1397/12/07","133,500","133,000","133,500","133,000"
"27/02/2019","1397/12/08","132,500","132,500","132,800","132,500"
"28/02/2019","1397/12/09","132,000","132,000","132,000","132,000"
"01/03/2019","1397/10/13","106,000","105,800","106,000","106,000"
"02/03/2019","1397/11/14","110,000","109,700","110,000","110,000"
"03/03/2019","1397/12/12","133,000","129,800","133,000","129,860"
"06/03/2019","1398/03/13","132,500","130,870","132,540","130,980"
"07/03/2019","1398/04/12","127,940","127,390","128,000","127,450"
"08/03/2019","1398/05/12","118,910","118,890","120,000","119,910"
"09/03/2019","1398/06/12","113,930","113,890","114,000","114,000"
"10/03/2019","1398/07/11","114,460","114,390","114,500","114,430"
"11/03/2019","1398/08/12","112,520","112,380","112,550","112,520"
"12/03/2019","1398/09/12","124,950","124,900","125,070","124,970"
"13/03/2019","1397/12/22","128,490","128,430","128,550","128,550"
"14/03/2019","1397/12/23","132,040","130,930","132,050","131,020"
"16/03/2019","1397/12/25","130,840","129,800","139,560","129,850"
"17/03/2019","1397/12/26","129,930","128,800","129,960","128,830"
"18/03/2019","1397/12/27","128,920","128,800","128,960","128,890"
"19/03/2019","1397/12/28","128,950","128,800","128,960","128,940"
"25/03/2019","1398/01/05","129,550","129,410","129,560","129,520"
"26/03/2019","1398/01/06","129,490","129,400","129,560","129,510"
"27/03/2019","1398/01/07","129,560","129,400","129,560","129,420"
"28/03/2019","1398/01/08","129,540","129,380","133,600","131,890"
"30/03/2019","1398/01/10","131,980","131,880","132,100","132,000"
"31/03/2019","1398/01/11","131,940","131,890","132,000","132,000"
"02/04/2019","1397/11/15","114,500","114,400","116,550","116,500"
"03/04/2019","1397/12/13","130,040","126,850","130,040","127,070"
"04/04/2019","1398/01/15","131,890","131,890","132,000","132,000"
"05/04/2019","1398/02/14","142,500","142,340","145,000","144,960"
"07/04/2019","1398/04/13","127,500","127,390","127,500","127,500"
"08/04/2019","1398/05/13","119,500","118,890","119,500","119,000"
"09/04/2019","1398/06/13","113,960","113,390","113,960","113,420"
"11/04/2019","1398/08/13","112,540","112,380","113,050","113,030"
"12/04/2019","1398/09/13","124,930","124,900","127,070","126,940"
"13/04/2019","1398/01/24","137,400","129,790","137,400","136,000"
"14/04/2019","1398/01/25","135,900","134,390","136,000","134,500"
"15/04/2019","1398/01/26","134,450","134,390","136,900","136,900"
"16/04/2019","1398/01/27","136,870","134,040","136,900","135,430"
"17/04/2019","1398/01/28","135,480","133,890","135,500","134,010"
"18/04/2019","1398/01/29","133,990","133,900","134,950","134,790"
"20/04/2019","1398/01/31","134,870","134,650","135,600","135,460"
"22/04/2019","1398/02/02","135,590","135,350","137,600","137,600"
"23/04/2019","1398/02/03","137,440","137,350","139,100","137,920"
"24/04/2019","1398/02/04","137,930","137,850","138,100","137,990"
"25/04/2019","1398/02/05","137,970","137,850","138,800","138,120"
"27/04/2019","1398/02/07","138,140","138,050","138,900","138,460"
"28/04/2019","1398/02/08","138,580","138,350","141,600","141,470"
"29/04/2019","1398/02/09","141,540","141,350","142,000","141,510"
"30/04/2019","1398/02/10","141,550","140,350","141,600","140,520"
"01/05/2019","1397/10/15","105,950","105,500","106,000","105,900"
"02/05/2019","1397/11/16","118,500","117,300","118,600","117,500"
"03/05/2019","1397/12/14","126,020","125,850","126,100","125,980"
"05/05/2019","1398/02/15","144,930","144,840","149,000","147,450"
"08/05/2019","1398/05/14","118,910","118,890","119,000","118,910"
"09/05/2019","1398/06/14","114,000","113,890","114,000","114,000"
"10/05/2019","1398/07/13","114,500","114,390","114,500","114,450"
"11/05/2019","1398/08/14","112,900","112,880","113,050","112,900"
"12/05/2019","1398/09/14","126,910","126,900","127,050","127,010"
"13/05/2019","1398/02/23","146,430","146,340","148,500","148,360"
"14/05/2019","1398/02/24","148,500","148,340","148,500","148,500"
"15/05/2019","1398/02/25","148,440","148,340","149,000","148,430"
"16/05/2019","1398/02/26","148,500","146,340","148,500","146,470"
"18/05/2019","1398/02/28","146,410","145,340","146,500","145,500"
"19/05/2019","1398/02/29","145,350","144,840","146,500","145,000"
"20/05/2019","1398/02/30","144,980","137,340","145,000","137,500"
"21/05/2019","1398/02/31","137,460","137,340","137,500","137,470"
"22/05/2019","1398/03/01","137,500","137,350","139,500","139,500"
"23/05/2019","1398/03/02","139,370","139,340","140,500","140,460"
"25/05/2019","1398/03/04","140,340","139,540","140,500","139,570"
"26/05/2019","1398/03/05","139,700","138,340","139,700","138,500"
"28/05/2019","1398/03/07","138,000","137,340","138,000","137,500"
"29/05/2019","1398/03/08","137,360","132,340","137,500","134,000"
"30/05/2019","1398/03/09","133,970","133,840","135,500","135,370"
"01/06/2019","1397/10/16","105,450","104,900","105,600","105,500"
"02/06/2019","1397/11/17","118,500","118,200","118,600","118,500"
"03/06/2019","1397/12/15","125,950","125,900","132,550","131,540"
"04/06/2019","1398/01/17","131,980","131,890","132,000","131,900"
"05/06/2019","1398/02/16","147,500","146,360","147,500","147,000"
"07/06/2019","1398/04/15","127,430","127,390","129,500","129,400"
"08/06/2019","1398/05/15","119,000","118,890","119,500","119,420"
"10/06/2019","1398/07/14","114,500","113,890","114,500","113,970"
"15/06/2019","1398/03/25","129,500","129,340","129,500","129,360"
"16/06/2019","1398/03/26","129,350","129,340","135,000","134,940"
"17/06/2019","1398/03/27","134,980","133,340","135,050","133,360"
"18/06/2019","1398/03/28","133,390","131,840","133,550","132,020"
"19/06/2019","1398/03/29","131,850","130,840","132,050","130,950"
"20/06/2019","1398/03/30","132,000","130,890","132,000","132,000"
"22/06/2019","1398/04/01","131,980","129,890","132,000","130,000"
"23/06/2019","1398/04/02","129,970","129,890","130,000","130,000"
"24/06/2019","1398/04/03","129,910","129,890","132,000","131,890"
"25/06/2019","1398/04/04","131,930","130,400","132,000","131,000"
"26/06/2019","1398/04/05","129,500","129,390","129,500","129,400"
"27/06/2019","1398/04/06","129,420","129,390","129,500","129,500"
"30/06/2019","1398/04/09","129,450","128,390","129,550","128,500"
"01/07/2019","1397/10/17","107,000","106,900","107,100","107,000"
"02/07/2019","1397/11/18","116,500","116,450","116,600","116,450"
"03/07/2019","1397/12/16","131,560","130,360","131,570","130,370"
"04/07/2019","1398/01/18","131,930","131,890","138,010","133,910"
"05/07/2019","1398/02/17","146,950","146,840","149,500","149,480"
"07/07/2019","1398/04/16","129,440","128,890","130,000","128,980"
"08/07/2019","1398/05/16","119,460","118,890","119,500","118,940"
"09/07/2019","1398/06/16","113,960","113,890","114,000","113,890"
"10/07/2019","1398/07/15","114,000","113,890","114,000","114,000"
"11/07/2019","1398/08/16","113,490","113,380","113,550","113,380"
"12/07/2019","1398/09/16","127,040","126,900","129,050","128,940"
"13/07/2019","1398/04/22","126,940","125,890","127,000","126,000"
"14/07/2019","1398/04/23","125,910","124,890","126,000","125,000"
"15/07/2019","1398/04/24","124,890","120,890","125,000","121,000"
"16/07/2019","1398/04/25","120,900","118,890","121,000","118,890"
"17/07/2019","1398/04/26","119,000","111,890","119,000","113,890"
"18/07/2019","1398/04/27","114,890","114,890","115,000","115,000"
"20/07/2019","1398/04/29","114,900","114,890","117,000","116,480"
"21/07/2019","1398/04/30","116,500","116,390","119,000","118,970"
"22/07/2019","1398/04/31","118,950","118,890","119,000","119,000"
"23/07/2019","1398/05/01","119,980","119,890","123,000","123,000"
"24/07/2019","1398/05/02","122,890","121,890","124,000","121,930"
"25/07/2019","1398/05/03","120,000","119,390","120,000","119,500"
"27/07/2019","1398/05/05","119,470","119,390","121,000","120,940"
"28/07/2019","1398/05/06","120,930","120,890","122,000","121,500"
"29/07/2019","1398/05/07","121,390","120,390","121,500","120,420"
"30/07/2019","1398/05/08","120,480","120,390","120,500","120,500"
"31/07/2019","1398/05/09","120,400","119,390","120,500","119,430"
"01/08/2019","1397/10/18","109,000","108,700","109,000","109,000"
"04/08/2019","1398/01/19","133,900","133,890","136,900","136,900"
"05/08/2019","1398/02/18","149,360","149,360","149,900","149,900"
"06/08/2019","1398/03/18","131,870","130,850","132,040","130,900"
"07/08/2019","1398/04/17","129,000","127,890","129,000","127,910"
"08/08/2019","1398/05/17","118,430","118,390","118,500","118,400"
"09/08/2019","1398/06/17","113,960","113,890","116,000","116,000"
"10/08/2019","1398/07/16","113,910","113,890","114,000","113,930"
"12/08/2019","1398/09/17","130,510","128,400","130,550","129,430"
"13/08/2019","1398/05/22","116,940","116,890","117,000","116,910"
"14/08/2019","1398/05/23","116,940","116,890","117,000","117,000"
"15/08/2019","1398/05/24","116,930","116,890","117,000","117,000"
"17/08/2019","1398/05/26","116,970","116,890","117,000","117,000"
"18/08/2019","1398/05/27","116,920","116,890","117,500","117,420"
"19/08/2019","1398/05/28","117,500","116,890","117,500","116,960"
"21/08/2019","1398/05/30","117,000","116,390","117,000","116,420"
"22/08/2019","1398/05/31","116,500","115,890","116,500","116,000"
"24/08/2019","1398/06/02","116,430","115,890","116,500","115,900"
"25/08/2019","1398/06/03","116,000","114,390","116,000","114,500"
"26/08/2019","1398/06/04","114,420","111,890","114,500","111,920"
"27/08/2019","1398/06/05","111,980","109,890","112,000","111,000"
"28/08/2019","1398/06/06","110,980","110,900","112,000","111,950"
"29/08/2019","1398/06/07","111,890","111,890","112,000","112,000"
"31/08/2019","1398/06/09","111,940","111,890","113,500","113,470"
"01/09/2019","1397/10/19","108,800","108,600","109,050","108,800"
"03/09/2019","1397/12/18","131,890","131,360","132,070","131,510"
"04/09/2019","1398/01/20","136,870","136,790","141,800","141,750"
"05/09/2019","1398/02/19","149,840","149,740","153,500","153,500"
"06/09/2019","1398/03/19","130,910","126,890","131,020","126,970"
"07/09/2019","1398/04/18","128,000","127,390","128,000","127,430"
"10/09/2019","1398/07/17","113,940","113,890","114,090","113,950"
"11/09/2019","1398/08/18","113,470","113,380","113,550","113,530"
"12/09/2019","1398/09/18","129,540","129,400","135,550","135,530"
"14/09/2019","1398/06/23","114,450","113,940","114,500","114,000"
"15/09/2019","1398/06/24","113,960","112,890","114,000","112,980"
"16/09/2019","1398/06/25","113,500","113,390","113,500","113,500"
"17/09/2019","1398/06/26","113,450","113,000","114,500","114,000"
"18/09/2019","1398/06/27","113,910","113,890","114,000","114,000"
